Dataset,Project,Train Version,Test Version,ML Algorithm,Max Bug Per File,Mutation Version,Dimensionality Reduction,Defect Ratio,Validation,Test,Parameters,Accuracy,F1,AUC,MCC,Precision,Recall(pd),TNR-Specificity,pf,bal,g-mean,g-measure,auc-prc,tn,fp,fn,tp,fnr
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_xgboost_cross,ant,1.5,1.7,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,2,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 7; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.847457627118644,0.6896551724137931,0.7703081232492996,0.6082731503531377,0.8333333333333334,0.5882352941176471,0.9523809523809524,0.0476190476190476,0.7068978448505319,0.7484811885651197,0.7920527792716758,0.6088401462279828,40,2,7,10,0.4117647058823529
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_xgboost_cross,ant,1.5,1.7,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,3,0,{'classification__learning_rate': 0.2; 'classification__max_depth': 5; 'classification__n_estimators': 200; 'classification__subsample': 1.0},0.8103448275862069,0.6666666666666666,0.7723214285714287,0.5347860373638946,0.6470588235294118,0.6875,0.8571428571428571,0.1428571428571428,0.7570345567109326,0.7676494735787385,0.7331534775483988,0.5310598377281948,36,6,5,11,0.3125
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_xgboost_cross,ant,1.5,1.7,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,4,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 5; 'classification__n_estimators': 100; 'classification__subsample': 1.0},0.8103448275862069,0.6206896551724138,0.7336309523809524,0.5008031807045815,0.6923076923076923,0.5625,0.9047619047619048,0.0952380952380952,0.6833957164024936,0.7133922984085064,0.7483566799551908,0.5101127320954907,38,4,7,9,0.4375
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_xgboost_cross,ant,1.5,1.7,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,1,1,{'classification__learning_rate': 0.01; 'classification__max_depth': 7; 'classification__n_estimators': 200; 'classification__subsample': 1.0},0.8067114093959732,0.3949579831932773,0.6199773186008282,0.3379470756992935,0.6527777777777778,0.2831325301204819,0.9568221070811744,0.0431778929188255,0.4921795101571957,0.5204877174853444,0.7941587028104189,0.344554167452809,554,25,119,47,0.7168674698795181
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,ant,1.5,1.7,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,0,0,{'classification__lr': 0.001; 'classification__max_epochs': 30; 'classification__module__dropout': 0.5},0.7966101694915254,0.4545454545454545,0.6470588235294118,0.4782867026529595,1.0,0.2941176470588235,0.0,0.0,0.5008658015153783,0.5423261445466404,0.7817358363051424,0.4975074775672981,42,0,12,5,0.7058823529411765
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,ant,1.5,1.7,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,1,0,{'classification__lr': 0.01; 'classification__max_epochs': 30; 'classification__module__dropout': 0.1},0.9152542372881356,0.8387096774193549,0.8704481792717086,0.7887444047239144,0.9285714285714286,0.7647058823529411,0.0,0.0238095238095238,0.8327722881467544,0.8640015043041163,0.8707791151690766,0.777880643782937,41,1,4,13,0.23529411764705882
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,ant,1.5,1.7,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,2,0,{'classification__lr': 0.01; 'classification__max_epochs': 30; 'classification__module__dropout': 0.1},0.7966101694915254,0.6,0.7170868347338936,0.4744189150052294,0.6923076923076923,0.5294117647058824,0.0,0.0952380952380952,0.6604977305069875,0.6920921879624531,0.7338111942261674,0.5021090574430555,38,4,8,9,0.47058823529411764
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,ant,1.5,1.7,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,3,0,{'classification__lr': 0.01; 'classification__max_epochs': 30; 'classification__module__dropout': 0.3},0.7586206896551724,0.631578947368421,0.7559523809523809,0.4715320480545011,0.5454545454545454,0.75,0.0,0.238095238095238,0.7558798017332158,0.7559289460184545,0.6669977902367811,0.4780564263322884,32,10,4,12,0.25
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,ant,1.5,1.7,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,4,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.5},0.7413793103448276,0.4827586206896552,0.6473214285714286,0.315793088469768,0.5384615384615384,0.4375,0.0,0.1428571428571428,0.5896255287756644,0.6123724356957945,0.685830795468073,0.3907493368700265,36,6,9,7,0.5625
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,ant,1.5,1.7,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,1,1,{'classification__lr': 0.01; 'classification__max_epochs': 30; 'classification__module__dropout': 0.1},0.7355704697986577,0.4387464387464387,0.6386634621387103,0.2671194324333949,0.4162162162162162,0.463855421686747,0.8134715025906736,0.1865284974093264,0.5986000191825634,0.6142745044883017,0.695681434129057,0.3125272357341574,471,108,89,77,0.536144578313253
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_knn_cross,ant,1.5,1.6,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,0,0,{'classification__n_neighbors': 13},0.7627118644067796,0.6818181818181818,0.7463144963144961,0.4926289926289926,0.6818181818181818,0.6818181818181818,0.8108108108108109,0.1891891891891892,0.738244179885575,0.7435223956449145,0.6488294314381271,0.5835201008544614,30,7,7,15,0.3181818181818182
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_knn_cross,ant,1.5,1.6,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,1,0,{'classification__n_neighbors': 1},0.6779661016949152,0.4864864864864865,0.626207729468599,0.2893748898121067,0.6428571428571429,0.391304347826087,0.8611111111111112,0.1388888888888889,0.5585249041949164,0.5804795618616821,0.6161738915471184,0.4888409306242763,31,5,14,9,0.6086956521739131
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_knn_cross,ant,1.5,1.6,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,2,0,{'classification__n_neighbors': 15},0.8135593220338984,0.7317073170731707,0.7844202898550724,0.6025284496015427,0.8333333333333334,0.6521739130434783,0.9166666666666666,0.0833333333333333,0.7470895106841847,0.7731921410338582,0.7163599664493159,0.6790714812085483,33,3,8,15,0.34782608695652173
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_knn_cross,ant,1.5,1.6,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,3,0,{'classification__n_neighbors': 1},0.7068965517241379,0.6530612244897959,0.7108585858585859,0.4102240774647709,0.5925925925925926,0.7272727272727273,0.6944444444444444,0.3055555555555556,0.7103930570409953,0.7106690545187014,0.5845873655939849,0.5344247068385,25,11,6,16,0.2727272727272727
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_knn_cross,ant,1.5,1.6,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,4,0,{'classification__n_neighbors': 3},0.7413793103448276,0.6511627906976745,0.7209595959595959,0.4461644305216397,0.6666666666666666,0.6363636363636364,0.8055555555555556,0.1944444444444444,0.7084180673172751,0.7159792333764036,0.6286935631860568,0.5621734587251828,29,7,8,14,0.36363636363636365
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_knn_cross,ant,1.5,1.6,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,2,1,{'classification__n_neighbors': 15},0.6931818181818182,0.4705882352941176,0.6377926421404683,0.2599692485520274,0.4285714285714285,0.5217391304347826,0.7538461538461538,0.2461538461538461,0.6196546468447333,0.6271451481031306,0.6383116916980262,0.3486024844720496,196,64,44,48,0.4782608695652174
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_naive_bayes_cross,ant,1.5,1.6,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,0,0,{},0.6271186440677966,0.6206896551724138,0.665847665847666,0.3288791893765847,0.5,0.8181818181818182,0.5135135135135135,0.4864864864864865,0.6327623706823906,0.6481877969750898,0.5427134158367974,0.4768875192604006,19,18,4,18,0.18181818181818182
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_naive_bayes_cross,ant,1.5,1.6,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,1,0,{},0.6101694915254238,0.4888888888888889,0.5863526570048309,0.1741841632624134,0.5,0.4782608695652174,0.6944444444444444,0.3055555555555556,0.5724629152005014,0.5763033956734372,0.5348480040130759,0.4425202652910833,25,11,12,11,0.5217391304347826
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_naive_bayes_cross,ant,1.5,1.6,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,2,0,{},0.7796610169491526,0.7636363636363637,0.8037439613526569,0.5946972707939591,0.65625,0.9130434782608696,0.6944444444444444,0.3055555555555556,0.7753606955541483,0.7962775715882576,0.6544769778486296,0.6330830876934413,25,11,2,21,0.08695652173913043
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_naive_bayes_cross,ant,1.5,1.6,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,3,0,{},0.4655172413793103,0.5079365079365079,0.5164141414141414,0.0349940629015516,0.3902439024390244,0.7272727272727273,0.3055555555555556,0.6944444444444444,0.4724427748058941,0.4714045207910317,0.5400892811458746,0.3872620230904503,11,25,6,16,0.2727272727272727
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_naive_bayes_cross,ant,1.5,1.6,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,4,0,{},0.5862068965517241,0.4782608695652174,0.5694444444444444,0.1368311619644136,0.4583333333333333,0.5,0.6388888888888888,0.3611111111111111,0.5638800425525672,0.565194165260439,0.5194865224907834,0.4188218390804598,23,13,11,11,0.5
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_naive_bayes_cross,ant,1.5,1.6,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,2,1,{},0.6022727272727273,0.5035460992907801,0.6570234113712375,0.2768475495762074,0.3736842105263158,0.7717391304347826,0.5423076923076923,0.4576923076923077,0.638347353738854,0.6469312690615844,0.5717755266510322,0.3480458185978781,141,119,21,71,0.22826086956521738
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_decision_tree_cross,ant,1.5,1.6,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,0,0,{'classification__criterion': 'log_loss'; 'classification__max_depth': 7; 'classification__max_features': 'sqrt'},0.7288135593220338,0.5555555555555556,0.6732186732186732,0.3937917661302164,0.7142857142857143,0.4545454545454545,0.8918918918918919,0.1081081081081081,0.6068028330495379,0.6367145399670133,0.6550140959440182,0.5280651551837993,33,4,12,10,0.5454545454545454
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_decision_tree_cross,ant,1.5,1.6,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,1,0,{'classification__criterion': 'gini'; 'classification__max_depth': 8; 'classification__max_features': 'log2'},0.6271186440677966,0.45,0.5845410628019323,0.1820806358774653,0.5294117647058824,0.391304347826087,0.7777777777777778,0.2222222222222222,0.5418007458404106,0.5516772843673705,0.5680666298214869,0.4444492609129135,28,8,14,9,0.6086956521739131
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_decision_tree_cross,ant,1.5,1.6,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,2,0,{'classification__criterion': 'log_loss'; 'classification__max_depth': 9; 'classification__max_features': 'log2'},0.7457627118644068,0.5714285714285714,0.6896135265700483,0.4594887975968556,0.8333333333333334,0.4347826086956521,0.9444444444444444,0.0555555555555555,0.5984049806173023,0.6408026367951926,0.6806573064216536,0.5826578236305576,34,2,13,10,0.5652173913043478
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_decision_tree_cross,ant,1.5,1.6,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,3,0,{'classification__criterion': 'entropy'; 'classification__max_depth': 5; 'classification__max_features': 'log2'},0.6206896551724138,0.56,0.6237373737373737,0.2403000369207373,0.5,0.6363636363636364,0.6111111111111112,0.3888888888888889,0.6235255832995339,0.6236095644623236,0.5270984522153174,0.4561128526645768,22,14,8,14,0.36363636363636365
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_decision_tree_cross,ant,1.5,1.6,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,4,0,{'classification__criterion': 'gini'; 'classification__max_depth': 10; 'classification__max_features': 'log2'},0.6896551724137931,0.5,0.6351010101010102,0.3063802925150554,0.6428571428571429,0.4090909090909091,0.8611111111111112,0.1388888888888889,0.5707776350329598,0.5935256753272998,0.6233390587539442,0.4871249440214957,31,5,13,9,0.5909090909090909
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_decision_tree_cross,ant,1.5,1.6,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,2,1,{'classification__criterion': 'log_loss'; 'classification__max_depth': 9; 'classification__max_features': 'log2'},0.6477272727272727,0.3861386138613861,0.575418060200669,0.1429821804357619,0.3545454545454545,0.4239130434782608,0.7269230769230769,0.273076923076923,0.5491967239517663,0.555114559269565,0.6131954091343153,0.3008646245059289,189,71,53,39,0.5760869565217391
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_random_forest_cross,ant,1.5,1.6,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,0,0,{'classification__criterion': 'log_loss'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 30},0.7966101694915254,0.7142857142857143,0.7733415233415234,0.5584708469469888,0.75,0.6818181818181818,0.8648648648648649,0.1351351351351351,0.7555606678851796,0.7679066282306656,0.6915857183667339,0.6300077041602465,32,5,7,15,0.3181818181818182
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_random_forest_cross,ant,1.5,1.6,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,1,0,{'classification__criterion': 'gini'; 'classification__max_features': 'log2'; 'classification__n_estimators': 40},0.6949152542372882,0.55,0.6557971014492753,0.3355486004027575,0.6470588235294118,0.4782608695652174,0.8333333333333334,0.1666666666666666,0.6127084444474545,0.6313087395543334,0.6085666897337131,0.5128527461094976,30,6,12,11,0.5217391304347826
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_random_forest_cross,ant,1.5,1.6,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,2,0,{'classification__criterion': 'gini'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 90},0.8135593220338984,0.7441860465116279,0.792270531400966,0.6022584358768159,0.8,0.6956521739130435,0.8888888888888888,0.1111111111111111,0.7709003729202053,0.7863570994927847,0.7091788591192673,0.675165806927045,32,4,7,16,0.30434782608695654
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_random_forest_cross,ant,1.5,1.6,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,3,0,{'classification__criterion': 'log_loss'; 'classification__max_features': 'log2'; 'classification__n_estimators': 70},0.7931034482758621,0.7142857142857143,0.7714646464646464,0.5542415347970641,0.75,0.6818181818181818,0.8611111111111112,0.1388888888888889,0.7545109036247457,0.7662383520297141,0.6854048399175923,0.6320532915360502,31,5,7,15,0.3181818181818182
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_random_forest_cross,ant,1.5,1.6,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,4,0,{'classification__criterion': 'gini'; 'classification__max_features': 'log2'; 'classification__n_estimators': 20},0.6206896551724138,0.4210526315789473,0.5707070707070708,0.1535220621572794,0.5,0.3636363636363636,0.7777777777777778,0.2222222222222222,0.5233757277816555,0.5318160234783105,0.5712460683104569,0.4231974921630094,28,8,14,8,0.6363636363636364
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_random_forest_cross,ant,1.5,1.6,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,2,1,{'classification__criterion': 'gini'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 90},0.6931818181818182,0.4432989690721649,0.6202341137123746,0.2328993087275505,0.4215686274509804,0.4673913043478261,0.7730769230769231,0.2269230769230769,0.5906309088826157,0.6011068386219933,0.6446724211701511,0.3362420561109819,201,59,49,43,0.532608695652174
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_svm_cross,ant,1.5,1.6,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,0,0,{'classification__coef0': 3; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7966101694915254,0.7391304347826086,0.7917690417690417,0.5744361517844193,0.7083333333333334,0.7727272727272727,0.8108108108108109,0.1891891891891892,0.7909002129747064,0.7915400347017367,0.6810691241129713,0.6320942475603493,30,7,5,17,0.22727272727272727
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_svm_cross,ant,1.5,1.6,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,1,0,{'classification__coef0': 1; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7457627118644068,0.6341463414634146,0.7131642512077294,0.451576523799033,0.7222222222222222,0.5652173913043478,0.8611111111111112,0.1388888888888889,0.6772570370395454,0.6976496082170551,0.6451555119528477,0.5777040858102023,31,5,10,13,0.43478260869565216
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_svm_cross,ant,1.5,1.6,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,2,0,{'classification__coef0': 2; 'classification__degree': 2; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.8135593220338984,0.7441860465116279,0.792270531400966,0.6022584358768159,0.8,0.6956521739130435,0.8888888888888888,0.1111111111111111,0.7709003729202053,0.7863570994927847,0.7091788591192673,0.675165806927045,32,4,7,16,0.30434782608695654
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_svm_cross,ant,1.5,1.6,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,3,0,{'classification__coef0': 3; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7758620689655172,0.6829268292682927,0.7487373737373738,0.5143094770645867,0.7368421052631579,0.6363636363636364,0.8611111111111112,0.1388888888888889,0.7247532666720022,0.7402565757761278,0.670328138262897,0.606830556013859,31,5,8,14,0.36363636363636365
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_svm_cross,ant,1.5,1.6,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,4,0,{'classification__coef0': 1; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7586206896551724,0.5882352941176471,0.6994949494949495,0.4779197223550799,0.8333333333333334,0.4545454545454545,0.9444444444444444,0.0555555555555555,0.6123099943833274,0.655204494255747,0.6912256236472643,0.5856844305120167,34,2,12,10,0.5454545454545454
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_svm_cross,ant,1.5,1.6,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,2,1,{'classification__coef0': 2; 'classification__degree': 2; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.6903409090909091,0.4232804232804232,0.6077759197324415,0.2119709585206253,0.4123711340206185,0.4347826086956521,0.7807692307692308,0.2192307692307692,0.5713201488229198,0.5826361497050657,0.646392597238219,0.3270190701275416,203,57,52,40,0.5652173913043478
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_xgboost_cross,ant,1.5,1.6,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,0,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 5; 'classification__n_estimators': 200; 'classification__subsample': 1.0},0.8135593220338984,0.7317073170731707,0.7868550368550368,0.5937421516629264,0.7894736842105263,0.6818181818181818,0.8918918918918919,0.1081081081081081,0.7623794700996965,0.7798128673650545,0.7145908575455515,0.6569215797583327,33,4,7,15,0.3181818181818182
